camera,datetime,gender,age,Visits
Cam porte1,17/04/2026 12:00:00,WOMEN,age_18-29,44
Cam porte1,17/04/2026 12:00:00,WOMEN,age_60-100,3
Cam porte1,17/04/2026 12:00:00,MEN,age_0-9,3
Cam porte1,17/04/2026 12:00:00,MEN,age_10-17,1
Cam porte1,17/04/2026 12:00:00,MEN,age_18-29,20
Cam porte1,17/04/2026 12:00:00,MEN,age_60-100,16
Cam porte1,17/04/2026 13:00:00,WOMEN,age_0-9,1
Cam porte1,17/04/2026 13:00:00,WOMEN,age_10-17,3
Cam porte1,17/04/2026 13:00:00,WOMEN,age_18-29,57
Cam porte1,17/04/2026 13:00:00,WOMEN,age_60-100,2
Cam porte1,17/04/2026 13:00:00,MEN,age_0-9,3
Cam porte1,17/04/2026 13:00:00,MEN,age_10-17,1
Cam porte1,17/04/2026 13:00:00,MEN,age_18-29,16
Cam porte1,17/04/2026 13:00:00,MEN,age_60-100,17
Cam porte1,17/04/2026 14:00:00,WOMEN,age_10-17,3
Cam porte1,17/04/2026 14:00:00,WOMEN,age_18-29,54
Cam porte1,17/04/2026 14:00:00,WOMEN,age_60-100,5
Cam porte1,17/04/2026 14:00:00,MEN,age_10-17,2
Cam porte1,17/04/2026 14:00:00,MEN,age_18-29,14
Cam porte1,17/04/2026 14:00:00,MEN,age_60-100,18
Cam porte1,17/04/2026 15:00:00,WOMEN,age_0-9,1
Cam porte1,17/04/2026 15:00:00,WOMEN,age_18-29,54
Cam porte1,17/04/2026 15:00:00,WOMEN,age_60-100,2
Cam porte1,17/04/2026 15:00:00,MEN,age_18-29,16
Cam porte1,17/04/2026 15:00:00,MEN,age_60-100,11
Cam porte1,17/04/2026 16:00:00,WOMEN,age_0-9,7
Cam porte1,17/04/2026 16:00:00,WOMEN,age_10-17,2
Cam porte1,17/04/2026 16:00:00,WOMEN,age_18-29,62
Cam porte1,17/04/2026 16:00:00,WOMEN,age_60-100,4
Cam porte1,17/04/2026 16:00:00,MEN,age_0-9,2
Cam porte1,17/04/2026 16:00:00,MEN,age_10-17,6
Cam porte1,17/04/2026 16:00:00,MEN,age_18-29,13
Cam porte1,17/04/2026 16:00:00,MEN,age_60-100,15
Cam porte1,17/04/2026 17:00:00,WOMEN,age_0-9,11
Cam porte1,17/04/2026 17:00:00,WOMEN,age_10-17,2
Cam porte1,17/04/2026 17:00:00,WOMEN,age_18-29,72
Cam porte1,17/04/2026 17:00:00,WOMEN,age_60-100,8
Cam porte1,17/04/2026 17:00:00,MEN,age_0-9,13
Cam porte1,17/04/2026 17:00:00,MEN,age_10-17,2
Cam porte1,17/04/2026 17:00:00,MEN,age_18-29,25
Cam porte1,17/04/2026 17:00:00,MEN,age_60-100,25
Cam porte1,17/04/2026 18:00:00,WOMEN,age_0-9,8
Cam porte1,17/04/2026 18:00:00,WOMEN,age_10-17,8
Cam porte1,17/04/2026 18:00:00,WOMEN,age_18-29,84
Cam porte1,17/04/2026 18:00:00,WOMEN,age_60-100,8
Cam porte1,17/04/2026 18:00:00,MEN,age_0-9,11
Cam porte1,17/04/2026 18:00:00,MEN,age_10-17,4
Cam porte1,17/04/2026 18:00:00,MEN,age_18-29,39
Cam porte1,17/04/2026 18:00:00,MEN,age_60-100,28
Cam porte1,17/04/2026 19:00:00,WOMEN,age_0-9,4
Cam porte1,17/04/2026 19:00:00,WOMEN,age_10-17,4
Cam porte1,17/04/2026 19:00:00,WOMEN,age_18-29,62
Cam porte1,17/04/2026 19:00:00,WOMEN,age_60-100,2
Cam porte1,17/04/2026 19:00:00,MEN,age_0-9,1
Cam porte1,17/04/2026 19:00:00,MEN,age_10-17,4
Cam porte1,17/04/2026 19:00:00,MEN,age_18-29,45
Cam porte1,17/04/2026 19:00:00,MEN,age_60-100,24
Cam porte1,17/04/2026 20:00:00,WOMEN,age_0-9,1
Cam porte1,17/04/2026 20:00:00,WOMEN,age_10-17,1
Cam porte1,17/04/2026 20:00:00,WOMEN,age_18-29,52
Cam porte1,17/04/2026 20:00:00,WOMEN,age_60-100,1
Cam porte1,17/04/2026 20:00:00,MEN,age_0-9,4
Cam porte1,17/04/2026 20:00:00,MEN,age_10-17,6
Cam porte1,17/04/2026 20:00:00,MEN,age_18-29,43
Cam porte1,17/04/2026 20:00:00,MEN,age_60-100,24
Cam porte1,17/04/2026 21:00:00,WOMEN,age_10-17,3
Cam porte1,17/04/2026 21:00:00,WOMEN,age_18-29,7
Cam porte1,17/04/2026 21:00:00,WOMEN,age_60-100,2
Cam porte1,17/04/2026 21:00:00,MEN,age_0-9,2
Cam porte1,17/04/2026 21:00:00,MEN,age_10-17,1
Cam porte1,17/04/2026 21:00:00,MEN,age_18-29,10
Cam porte1,17/04/2026 21:00:00,MEN,age_60-100,5
Cam porte1,17/04/2026 22:00:00,MEN,age_60-100,1
Cam_porte2,17/04/2026 07:00:00,WOMEN,age_18-29,3
Cam_porte2,17/04/2026 07:00:00,MEN,age_18-29,2
Cam_porte2,17/04/2026 07:00:00,MEN,age_60-100,1
Cam_porte2,17/04/2026 08:00:00,WOMEN,age_18-29,9
Cam_porte2,17/04/2026 08:00:00,WOMEN,age_60-100,1
Cam_porte2,17/04/2026 08:00:00,MEN,age_18-29,12
Cam_porte2,17/04/2026 08:00:00,MEN,age_60-100,2
Cam_porte2,17/04/2026 09:00:00,WOMEN,age_18-29,18
Cam_porte2,17/04/2026 09:00:00,WOMEN,age_60-100,1
Cam_porte2,17/04/2026 09:00:00,MEN,age_0-9,1
Cam_porte2,17/04/2026 09:00:00,MEN,age_18-29,27
Cam_porte2,17/04/2026 09:00:00,MEN,age_60-100,1
Cam_porte2,17/04/2026 10:00:00,WOMEN,age_18-29,28
Cam_porte2,17/04/2026 10:00:00,MEN,age_18-29,14
Cam_porte2,17/04/2026 10:00:00,MEN,age_60-100,8
Cam_porte2,17/04/2026 11:00:00,WOMEN,age_18-29,21
Cam_porte2,17/04/2026 11:00:00,MEN,age_18-29,21
Cam_porte2,17/04/2026 11:00:00,MEN,age_60-100,8
Cam_porte2,17/04/2026 12:00:00,WOMEN,age_18-29,20
Cam_porte2,17/04/2026 12:00:00,MEN,age_10-17,1
Cam_porte2,17/04/2026 12:00:00,MEN,age_18-29,11
Cam_porte2,17/04/2026 12:00:00,MEN,age_60-100,5
Cam_porte2,17/04/2026 13:00:00,WOMEN,age_18-29,8
Cam_porte2,17/04/2026 13:00:00,MEN,age_0-9,1
Cam_porte2,17/04/2026 13:00:00,MEN,age_18-29,15
Cam_porte2,17/04/2026 13:00:00,MEN,age_60-100,1
Cam_porte2,17/04/2026 14:00:00,WOMEN,age_0-9,1
Cam_porte2,17/04/2026 14:00:00,WOMEN,age_18-29,20
Cam_porte2,17/04/2026 14:00:00,WOMEN,age_60-100,1
Cam_porte2,17/04/2026 14:00:00,MEN,age_0-9,1
Cam_porte2,17/04/2026 14:00:00,MEN,age_18-29,20
Cam_porte2,17/04/2026 14:00:00,MEN,age_60-100,5
Cam_porte2,17/04/2026 15:00:00,WOMEN,age_0-9,1
Cam_porte2,17/04/2026 15:00:00,WOMEN,age_18-29,20
Cam_porte2,17/04/2026 15:00:00,MEN,age_10-17,1
Cam_porte2,17/04/2026 15:00:00,MEN,age_18-29,10
Cam_porte2,17/04/2026 15:00:00,MEN,age_60-100,3
Cam_porte2,17/04/2026 16:00:00,WOMEN,age_18-29,22
Cam_porte2,17/04/2026 16:00:00,WOMEN,age_60-100,1
Cam_porte2,17/04/2026 16:00:00,MEN,age_0-9,1
Cam_porte2,17/04/2026 16:00:00,MEN,age_18-29,23
Cam_porte2,17/04/2026 16:00:00,MEN,age_60-100,4
Cam_porte2,17/04/2026 17:00:00,WOMEN,age_0-9,2
Cam_porte2,17/04/2026 17:00:00,WOMEN,age_10-17,2
Cam_porte2,17/04/2026 17:00:00,WOMEN,age_18-29,27
Cam_porte2,17/04/2026 17:00:00,MEN,age_0-9,4
Cam_porte2,17/04/2026 17:00:00,MEN,age_18-29,30
Cam_porte2,17/04/2026 17:00:00,MEN,age_60-100,2
Cam_porte2,17/04/2026 18:00:00,WOMEN,age_0-9,4
Cam_porte2,17/04/2026 18:00:00,WOMEN,age_18-29,13
Cam_porte2,17/04/2026 18:00:00,WOMEN,age_60-100,1
Cam_porte2,17/04/2026 18:00:00,MEN,age_0-9,1
Cam_porte2,17/04/2026 18:00:00,MEN,age_18-29,12
Cam_porte2,17/04/2026 18:00:00,MEN,age_60-100,2
Cam_porte2,17/04/2026 19:00:00,WOMEN,age_0-9,8
Cam_porte2,17/04/2026 19:00:00,WOMEN,age_10-17,1
Cam_porte2,17/04/2026 19:00:00,WOMEN,age_18-29,18
Cam_porte2,17/04/2026 19:00:00,WOMEN,age_60-100,1
Cam_porte2,17/04/2026 19:00:00,MEN,age_0-9,2
Cam_porte2,17/04/2026 19:00:00,MEN,age_18-29,17
Cam_porte2,17/04/2026 19:00:00,MEN,age_60-100,1
Cam_porte2,17/04/2026 20:00:00,WOMEN,age_0-9,1
Cam_porte2,17/04/2026 20:00:00,WOMEN,age_18-29,2
Cam_porte2,17/04/2026 20:00:00,WOMEN,age_60-100,1
Cam_porte2,17/04/2026 20:00:00,MEN,age_18-29,3
Cam_porte2,17/04/2026 20:00:00,MEN,age_60-100,1
Cam porte1,18/04/2026 07:00:00,WOMEN,age_18-29,3
Cam porte1,18/04/2026 08:00:00,WOMEN,age_10-17,1
Cam porte1,18/04/2026 08:00:00,WOMEN,age_18-29,29
Cam porte1,18/04/2026 08:00:00,WOMEN,age_60-100,6
Cam porte1,18/04/2026 08:00:00,MEN,age_0-9,1
Cam porte1,18/04/2026 08:00:00,MEN,age_18-29,15
Cam porte1,18/04/2026 08:00:00,MEN,age_60-100,14
Cam porte1,18/04/2026 09:00:00,WOMEN,age_10-17,2
Cam porte1,18/04/2026 09:00:00,WOMEN,age_18-29,52
Cam porte1,18/04/2026 09:00:00,WOMEN,age_60-100,10
Cam porte1,18/04/2026 09:00:00,MEN,age_0-9,1
Cam porte1,18/04/2026 09:00:00,MEN,age_18-29,18
Cam porte1,18/04/2026 09:00:00,MEN,age_60-100,33
Cam porte1,18/04/2026 10:00:00,WOMEN,age_0-9,6
Cam porte1,18/04/2026 10:00:00,WOMEN,age_10-17,1
Cam porte1,18/04/2026 10:00:00,WOMEN,age_18-29,74
Cam porte1,18/04/2026 10:00:00,WOMEN,age_60-100,13
Cam porte1,18/04/2026 10:00:00,MEN,age_0-9,1
Cam porte1,18/04/2026 10:00:00,MEN,age_10-17,1
Cam porte1,18/04/2026 10:00:00,MEN,age_18-29,26
Cam porte1,18/04/2026 10:00:00,MEN,age_60-100,32
Cam porte1,18/04/2026 11:00:00,WOMEN,age_0-9,7
Cam porte1,18/04/2026 11:00:00,WOMEN,age_10-17,3
Cam porte1,18/04/2026 11:00:00,WOMEN,age_18-29,76
Cam porte1,18/04/2026 11:00:00,WOMEN,age_60-100,9
Cam porte1,18/04/2026 11:00:00,MEN,age_0-9,5
Cam porte1,18/04/2026 11:00:00,MEN,age_18-29,35
Cam porte1,18/04/2026 11:00:00,MEN,age_60-100,26
Cam porte1,18/04/2026 12:00:00,WOMEN,age_0-9,9
Cam porte1,18/04/2026 12:00:00,WOMEN,age_10-17,3
Cam porte1,18/04/2026 12:00:00,WOMEN,age_18-29,85
Cam porte1,18/04/2026 12:00:00,WOMEN,age_60-100,4
Cam porte1,18/04/2026 12:00:00,MEN,age_0-9,12
Cam porte1,18/04/2026 12:00:00,MEN,age_10-17,2
Cam porte1,18/04/2026 12:00:00,MEN,age_18-29,23
Cam porte1,18/04/2026 12:00:00,MEN,age_60-100,32
Cam porte1,18/04/2026 13:00:00,WOMEN,age_0-9,3
Cam porte1,18/04/2026 13:00:00,WOMEN,age_18-29,45
Cam porte1,18/04/2026 13:00:00,WOMEN,age_60-100,4
Cam porte1,18/04/2026 13:00:00,MEN,age_0-9,4
Cam porte1,18/04/2026 13:00:00,MEN,age_10-17,2
Cam porte1,18/04/2026 13:00:00,MEN,age_18-29,17
Cam porte1,18/04/2026 13:00:00,MEN,age_60-100,20
Cam porte1,18/04/2026 14:00:00,WOMEN,age_0-9,4
Cam porte1,18/04/2026 14:00:00,WOMEN,age_18-29,58
Cam porte1,18/04/2026 14:00:00,WOMEN,age_60-100,5
Cam porte1,18/04/2026 14:00:00,MEN,age_0-9,6
Cam porte1,18/04/2026 14:00:00,MEN,age_10-17,6
Cam porte1,18/04/2026 14:00:00,MEN,age_18-29,22
Cam porte1,18/04/2026 14:00:00,MEN,age_60-100,20
Cam porte1,18/04/2026 15:00:00,WOMEN,age_0-9,5
Cam porte1,18/04/2026 15:00:00,WOMEN,age_10-17,1
Cam porte1,18/04/2026 15:00:00,WOMEN,age_18-29,59
Cam porte1,18/04/2026 15:00:00,WOMEN,age_60-100,8
Cam porte1,18/04/2026 15:00:00,MEN,age_0-9,5
Cam porte1,18/04/2026 15:00:00,MEN,age_18-29,19
Cam porte1,18/04/2026 15:00:00,MEN,age_60-100,15
Cam porte1,18/04/2026 16:00:00,WOMEN,age_0-9,2
Cam porte1,18/04/2026 16:00:00,WOMEN,age_18-29,62
Cam porte1,18/04/2026 16:00:00,WOMEN,age_60-100,9
Cam porte1,18/04/2026 16:00:00,MEN,age_0-9,9
Cam porte1,18/04/2026 16:00:00,MEN,age_10-17,3
Cam porte1,18/04/2026 16:00:00,MEN,age_18-29,30
Cam porte1,18/04/2026 16:00:00,MEN,age_60-100,25
Cam porte1,18/04/2026 17:00:00,WOMEN,age_0-9,12
Cam porte1,18/04/2026 17:00:00,WOMEN,age_10-17,2
Cam porte1,18/04/2026 17:00:00,WOMEN,age_18-29,78
Cam porte1,18/04/2026 17:00:00,WOMEN,age_60-100,10
Cam porte1,18/04/2026 17:00:00,MEN,age_0-9,14
Cam porte1,18/04/2026 17:00:00,MEN,age_18-29,46
Cam porte1,18/04/2026 17:00:00,MEN,age_60-100,23
Cam porte1,18/04/2026 18:00:00,WOMEN,age_0-9,14
Cam porte1,18/04/2026 18:00:00,WOMEN,age_10-17,5
Cam porte1,18/04/2026 18:00:00,WOMEN,age_18-29,86
Cam porte1,18/04/2026 18:00:00,WOMEN,age_60-100,9
Cam porte1,18/04/2026 18:00:00,MEN,age_0-9,12
Cam porte1,18/04/2026 18:00:00,MEN,age_10-17,8
Cam porte1,18/04/2026 18:00:00,MEN,age_18-29,36
Cam porte1,18/04/2026 18:00:00,MEN,age_60-100,24
Cam porte1,18/04/2026 19:00:00,WOMEN,age_0-9,16
Cam porte1,18/04/2026 19:00:00,WOMEN,age_10-17,8
Cam porte1,18/04/2026 19:00:00,WOMEN,age_18-29,78
Cam porte1,18/04/2026 19:00:00,WOMEN,age_60-100,8
Cam porte1,18/04/2026 19:00:00,MEN,age_0-9,9
Cam porte1,18/04/2026 19:00:00,MEN,age_10-17,3
Cam porte1,18/04/2026 19:00:00,MEN,age_18-29,50
Cam porte1,18/04/2026 19:00:00,MEN,age_60-100,22
Cam porte1,18/04/2026 20:00:00,WOMEN,age_0-9,9
Cam porte1,18/04/2026 20:00:00,WOMEN,age_10-17,5
Cam porte1,18/04/2026 20:00:00,WOMEN,age_18-29,53
Cam porte1,18/04/2026 20:00:00,WOMEN,age_60-100,3
Cam porte1,18/04/2026 20:00:00,MEN,age_10-17,4
Cam porte1,18/04/2026 20:00:00,MEN,age_18-29,48
Cam porte1,18/04/2026 20:00:00,MEN,age_60-100,25
Cam porte1,18/04/2026 21:00:00,WOMEN,age_0-9,4
Cam porte1,18/04/2026 21:00:00,WOMEN,age_10-17,1
Cam porte1,18/04/2026 21:00:00,WOMEN,age_18-29,13
Cam porte1,18/04/2026 21:00:00,MEN,age_0-9,2
Cam porte1,18/04/2026 21:00:00,MEN,age_10-17,2
Cam porte1,18/04/2026 21:00:00,MEN,age_18-29,21
Cam porte1,18/04/2026 21:00:00,MEN,age_60-100,9
Cam porte1,18/04/2026 22:00:00,MEN,age_18-29,1
Cam_porte2,18/04/2026 07:00:00,WOMEN,age_18-29,3
Cam_porte2,18/04/2026 07:00:00,MEN,age_18-29,2
Cam_porte2,18/04/2026 08:00:00,WOMEN,age_18-29,14
Cam_porte2,18/04/2026 08:00:00,MEN,age_18-29,15
Cam_porte2,18/04/2026 08:00:00,MEN,age_60-100,2
Cam_porte2,18/04/2026 09:00:00,WOMEN,age_0-9,1
Cam_porte2,18/04/2026 09:00:00,WOMEN,age_18-29,26
Cam_porte2,18/04/2026 09:00:00,WOMEN,age_60-100,1
Cam_porte2,18/04/2026 09:00:00,MEN,age_0-9,1
Cam_porte2,18/04/2026 09:00:00,MEN,age_10-17,1
Cam_porte2,18/04/2026 09:00:00,MEN,age_18-29,25
Cam_porte2,18/04/2026 09:00:00,MEN,age_60-100,6
Cam_porte2,18/04/2026 10:00:00,WOMEN,age_18-29,23
Cam_porte2,18/04/2026 10:00:00,MEN,age_0-9,1
Cam_porte2,18/04/2026 10:00:00,MEN,age_10-17,1
Cam_porte2,18/04/2026 10:00:00,MEN,age_18-29,30
Cam_porte2,18/04/2026 10:00:00,MEN,age_60-100,2
Cam_porte2,18/04/2026 11:00:00,WOMEN,age_0-9,2
Cam_porte2,18/04/2026 11:00:00,WOMEN,age_18-29,27
Cam_porte2,18/04/2026 11:00:00,WOMEN,age_60-100,1
Cam_porte2,18/04/2026 11:00:00,MEN,age_0-9,2
Cam_porte2,18/04/2026 11:00:00,MEN,age_18-29,23
Cam_porte2,18/04/2026 11:00:00,MEN,age_60-100,6
Cam_porte2,18/04/2026 12:00:00,WOMEN,age_0-9,3
Cam_porte2,18/04/2026 12:00:00,WOMEN,age_18-29,26
Cam_porte2,18/04/2026 12:00:00,WOMEN,age_60-100,2
Cam_porte2,18/04/2026 12:00:00,MEN,age_0-9,1
Cam_porte2,18/04/2026 12:00:00,MEN,age_18-29,30
Cam_porte2,18/04/2026 12:00:00,MEN,age_60-100,9
Cam_porte2,18/04/2026 13:00:00,WOMEN,age_0-9,2
Cam_porte2,18/04/2026 13:00:00,WOMEN,age_18-29,28
Cam_porte2,18/04/2026 13:00:00,WOMEN,age_60-100,1
Cam_porte2,18/04/2026 13:00:00,MEN,age_0-9,2
Cam_porte2,18/04/2026 13:00:00,MEN,age_18-29,33
Cam_porte2,18/04/2026 13:00:00,MEN,age_60-100,8
Cam_porte2,18/04/2026 14:00:00,WOMEN,age_0-9,3
Cam_porte2,18/04/2026 14:00:00,WOMEN,age_18-29,28
Cam_porte2,18/04/2026 14:00:00,WOMEN,age_60-100,1
Cam_porte2,18/04/2026 14:00:00,MEN,age_18-29,16
Cam_porte2,18/04/2026 14:00:00,MEN,age_60-100,1
Cam_porte2,18/04/2026 15:00:00,WOMEN,age_0-9,1
Cam_porte2,18/04/2026 15:00:00,WOMEN,age_18-29,16
Cam_porte2,18/04/2026 15:00:00,WOMEN,age_60-100,1
Cam_porte2,18/04/2026 15:00:00,MEN,age_0-9,1
Cam_porte2,18/04/2026 15:00:00,MEN,age_10-17,1
Cam_porte2,18/04/2026 15:00:00,MEN,age_18-29,19
Cam_porte2,18/04/2026 16:00:00,WOMEN,age_0-9,5
Cam_porte2,18/04/2026 16:00:00,WOMEN,age_18-29,19
Cam_porte2,18/04/2026 16:00:00,WOMEN,age_60-100,1
Cam_porte2,18/04/2026 16:00:00,MEN,age_0-9,1
Cam_porte2,18/04/2026 16:00:00,MEN,age_18-29,15
Cam_porte2,18/04/2026 16:00:00,MEN,age_60-100,3
Cam_porte2,18/04/2026 17:00:00,WOMEN,age_0-9,3
Cam_porte2,18/04/2026 17:00:00,WOMEN,age_18-29,19
Cam_porte2,18/04/2026 17:00:00,MEN,age_0-9,2
Cam_porte2,18/04/2026 17:00:00,MEN,age_10-17,1
Cam_porte2,18/04/2026 17:00:00,MEN,age_18-29,18
Cam_porte2,18/04/2026 17:00:00,MEN,age_60-100,1
Cam_porte2,18/04/2026 18:00:00,WOMEN,age_0-9,3
Cam_porte2,18/04/2026 18:00:00,WOMEN,age_18-29,16
Cam_porte2,18/04/2026 18:00:00,WOMEN,age_60-100,1
Cam_porte2,18/04/2026 18:00:00,MEN,age_0-9,3
Cam_porte2,18/04/2026 18:00:00,MEN,age_18-29,20
Cam_porte2,18/04/2026 18:00:00,MEN,age_60-100,4
Cam_porte2,18/04/2026 19:00:00,WOMEN,age_0-9,2
Cam_porte2,18/04/2026 19:00:00,WOMEN,age_18-29,25
Cam_porte2,18/04/2026 19:00:00,WOMEN,age_60-100,2
Cam_porte2,18/04/2026 19:00:00,MEN,age_18-29,17
Cam_porte2,18/04/2026 19:00:00,MEN,age_60-100,4
Cam_porte2,18/04/2026 20:00:00,WOMEN,age_18-29,3
Cam_porte2,18/04/2026 20:00:00,MEN,age_18-29,2
Cam porte1,19/04/2026 08:00:00,WOMEN,age_0-9,4
Cam porte1,19/04/2026 08:00:00,WOMEN,age_10-17,1
Cam porte1,19/04/2026 08:00:00,WOMEN,age_18-29,14
Cam porte1,19/04/2026 08:00:00,WOMEN,age_60-100,4
Cam porte1,19/04/2026 08:00:00,MEN,age_0-9,2
Cam porte1,19/04/2026 08:00:00,MEN,age_10-17,1
Cam porte1,19/04/2026 08:00:00,MEN,age_18-29,18
Cam porte1,19/04/2026 08:00:00,MEN,age_60-100,15
Cam porte1,19/04/2026 09:00:00,WOMEN,age_0-9,3
Cam porte1,19/04/2026 09:00:00,WOMEN,age_10-17,2
Cam porte1,19/04/2026 09:00:00,WOMEN,age_18-29,42
Cam porte1,19/04/2026 09:00:00,WOMEN,age_60-100,6
Cam porte1,19/04/2026 09:00:00,MEN,age_0-9,5
Cam porte1,19/04/2026 09:00:00,MEN,age_10-17,2
Cam porte1,19/04/2026 09:00:00,MEN,age_18-29,29
Cam porte1,19/04/2026 09:00:00,MEN,age_60-100,40
Cam porte1,19/04/2026 10:00:00,WOMEN,age_0-9,4
Cam porte1,19/04/2026 10:00:00,WOMEN,age_10-17,3
Cam porte1,19/04/2026 10:00:00,WOMEN,age_18-29,58
Cam porte1,19/04/2026 10:00:00,WOMEN,age_60-100,16
Cam porte1,19/04/2026 10:00:00,MEN,age_0-9,5
Cam porte1,19/04/2026 10:00:00,MEN,age_18-29,36
Cam porte1,19/04/2026 10:00:00,MEN,age_60-100,32
Cam porte1,19/04/2026 11:00:00,WOMEN,age_0-9,7
Cam porte1,19/04/2026 11:00:00,WOMEN,age_10-17,3
Cam porte1,19/04/2026 11:00:00,WOMEN,age_18-29,53
Cam porte1,19/04/2026 11:00:00,WOMEN,age_60-100,1
Cam porte1,19/04/2026 11:00:00,MEN,age_0-9,5
Cam porte1,19/04/2026 11:00:00,MEN,age_10-17,3
Cam porte1,19/04/2026 11:00:00,MEN,age_18-29,51
Cam porte1,19/04/2026 11:00:00,MEN,age_60-100,46
Cam porte1,19/04/2026 12:00:00,WOMEN,age_0-9,9
Cam porte1,19/04/2026 12:00:00,WOMEN,age_10-17,2
Cam porte1,19/04/2026 12:00:00,WOMEN,age_18-29,63
Cam porte1,19/04/2026 12:00:00,WOMEN,age_60-100,5
Cam porte1,19/04/2026 12:00:00,MEN,age_0-9,14
Cam porte1,19/04/2026 12:00:00,MEN,age_18-29,49
Cam porte1,19/04/2026 12:00:00,MEN,age_60-100,26
Cam porte1,19/04/2026 13:00:00,WOMEN,age_0-9,1
Cam porte1,19/04/2026 13:00:00,WOMEN,age_10-17,2
Cam porte1,19/04/2026 13:00:00,WOMEN,age_18-29,34
Cam porte1,19/04/2026 13:00:00,WOMEN,age_60-100,1
Cam porte1,19/04/2026 13:00:00,MEN,age_18-29,32
Cam porte1,19/04/2026 13:00:00,MEN,age_60-100,16
Cam porte1,19/04/2026 14:00:00,WOMEN,age_0-9,4
Cam porte1,19/04/2026 14:00:00,WOMEN,age_10-17,3
Cam porte1,19/04/2026 14:00:00,WOMEN,age_18-29,42
Cam porte1,19/04/2026 14:00:00,WOMEN,age_60-100,2
Cam porte1,19/04/2026 14:00:00,MEN,age_0-9,3
Cam porte1,19/04/2026 14:00:00,MEN,age_10-17,1
Cam porte1,19/04/2026 14:00:00,MEN,age_18-29,33
Cam porte1,19/04/2026 14:00:00,MEN,age_60-100,13
Cam porte1,19/04/2026 15:00:00,WOMEN,age_0-9,6
Cam porte1,19/04/2026 15:00:00,WOMEN,age_18-29,30
Cam porte1,19/04/2026 15:00:00,WOMEN,age_60-100,4
Cam porte1,19/04/2026 15:00:00,MEN,age_10-17,1
Cam porte1,19/04/2026 15:00:00,MEN,age_18-29,28
Cam porte1,19/04/2026 15:00:00,MEN,age_60-100,12
Cam porte1,19/04/2026 16:00:00,WOMEN,age_0-9,2
Cam porte1,19/04/2026 16:00:00,WOMEN,age_18-29,40
Cam porte1,19/04/2026 16:00:00,WOMEN,age_60-100,8
Cam porte1,19/04/2026 16:00:00,MEN,age_0-9,2
Cam porte1,19/04/2026 16:00:00,MEN,age_10-17,3
Cam porte1,19/04/2026 16:00:00,MEN,age_18-29,29
Cam porte1,19/04/2026 16:00:00,MEN,age_60-100,24
Cam porte1,19/04/2026 17:00:00,WOMEN,age_0-9,9
Cam porte1,19/04/2026 17:00:00,WOMEN,age_10-17,4
Cam porte1,19/04/2026 17:00:00,WOMEN,age_18-29,83
Cam porte1,19/04/2026 17:00:00,WOMEN,age_60-100,6
Cam porte1,19/04/2026 17:00:00,MEN,age_0-9,7
Cam porte1,19/04/2026 17:00:00,MEN,age_10-17,3
Cam porte1,19/04/2026 17:00:00,MEN,age_18-29,43
Cam porte1,19/04/2026 17:00:00,MEN,age_60-100,28
Cam porte1,19/04/2026 18:00:00,WOMEN,age_0-9,12
Cam porte1,19/04/2026 18:00:00,WOMEN,age_10-17,10
Cam porte1,19/04/2026 18:00:00,WOMEN,age_18-29,68
Cam porte1,19/04/2026 18:00:00,WOMEN,age_60-100,3
Cam porte1,19/04/2026 18:00:00,MEN,age_0-9,4
Cam porte1,19/04/2026 18:00:00,MEN,age_10-17,7
Cam porte1,19/04/2026 18:00:00,MEN,age_18-29,41
Cam porte1,19/04/2026 18:00:00,MEN,age_60-100,28
Cam porte1,19/04/2026 19:00:00,WOMEN,age_0-9,5
Cam porte1,19/04/2026 19:00:00,WOMEN,age_10-17,3
Cam porte1,19/04/2026 19:00:00,WOMEN,age_18-29,53
Cam porte1,19/04/2026 19:00:00,WOMEN,age_60-100,8
Cam porte1,19/04/2026 19:00:00,MEN,age_0-9,11
Cam porte1,19/04/2026 19:00:00,MEN,age_10-17,5
Cam porte1,19/04/2026 19:00:00,MEN,age_18-29,49
Cam porte1,19/04/2026 19:00:00,MEN,age_60-100,25
Cam porte1,19/04/2026 20:00:00,WOMEN,age_0-9,4
Cam porte1,19/04/2026 20:00:00,WOMEN,age_10-17,7
Cam porte1,19/04/2026 20:00:00,WOMEN,age_18-29,53
Cam porte1,19/04/2026 20:00:00,WOMEN,age_60-100,4
Cam porte1,19/04/2026 20:00:00,MEN,age_0-9,10
Cam porte1,19/04/2026 20:00:00,MEN,age_10-17,5
Cam porte1,19/04/2026 20:00:00,MEN,age_18-29,50
Cam porte1,19/04/2026 20:00:00,MEN,age_60-100,24
Cam porte1,19/04/2026 21:00:00,WOMEN,age_0-9,2
Cam porte1,19/04/2026 21:00:00,WOMEN,age_10-17,1
Cam porte1,19/04/2026 21:00:00,WOMEN,age_18-29,14
Cam porte1,19/04/2026 21:00:00,MEN,age_0-9,1
Cam porte1,19/04/2026 21:00:00,MEN,age_10-17,2
Cam porte1,19/04/2026 21:00:00,MEN,age_18-29,17
Cam porte1,19/04/2026 21:00:00,MEN,age_60-100,12
Cam_porte2,19/04/2026 07:00:00,WOMEN,age_18-29,5
Cam_porte2,19/04/2026 07:00:00,MEN,age_18-29,2
Cam_porte2,19/04/2026 08:00:00,WOMEN,age_0-9,2
